ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-09-12 17:00:00+00:00,34,22,352332103,5.05,5.05,5.05,5.05,1,DJX   240913C00405000
2024-09-12 17:00:00+00:00,34,22,369100295,15.35,15.35,15.35,15.35,1,DJX   240920C00390000
2024-09-12 17:00:00+00:00,34,22,369112944,5.2,5.2,5.2,5.2,1,DJX   241018P00410000
2024-09-12 18:00:00+00:00,34,22,369118826,2.83,2.83,2.83,2.83,1,DJX   240920C00410000
2024-09-12 18:00:00+00:00,34,22,369113110,1.07,1.07,1.07,1.07,1,DJX   241018P00385000
2024-09-12 18:00:00+00:00,34,22,369107764,0.21,0.23,0.21,0.22,20,DJX   240920P00390000
2024-09-12 18:00:00+00:00,34,22,369104035,0.12,0.12,0.12,0.12,10,DJX   240920P00385000
2024-09-12 18:00:00+00:00,34,22,369109835,1.4,1.4,1.18,1.18,2,DJX   240920P00405000
2024-09-12 18:00:00+00:00,34,22,369102360,6.85,6.85,6.85,6.85,1,DJX   240920C00405000
2024-09-12 18:00:00+00:00,34,22,369104010,11.5,11.75,11.0,11.0,4,DJX   240920C00400000
2024-09-12 18:00:00+00:00,34,22,369105701,2.68,2.68,2.68,2.68,1,DJX   241018C00420000
2024-09-12 18:00:00+00:00,34,22,352335710,0.64,0.64,0.6,0.61,3,DJX   240913P00410000
2024-09-12 18:00:00+00:00,34,22,369115197,0.68,0.68,0.62,0.62,11,DJX   240920P00400000
2024-09-12 18:00:00+00:00,34,22,352339337,0.5,0.5,0.5,0.5,1,DJX   240913C00410000
2024-09-12 19:00:00+00:00,34,22,352335710,0.3,0.3,0.3,0.3,1,DJX   240913P00410000
2024-09-12 19:00:00+00:00,34,34,352339337,1.35,1.35,1.35,1.35,10,DJX   240913C00410000
2024-09-12 19:00:00+00:00,34,34,369109835,1.1,1.1,1.1,1.1,1,DJX   240920P00405000
2024-09-12 19:00:00+00:00,34,22,369118826,3.4,3.8,3.4,3.7,8,DJX   240920C00410000
2024-09-12 19:00:00+00:00,34,22,369099636,3.9,3.9,3.9,3.9,13,DJX   241220P00385000
2024-09-12 19:00:00+00:00,34,22,369101963,11.4,11.4,11.4,11.4,5,DJX   241018C00405000
2024-09-12 19:00:00+00:00,34,22,369107764,0.23,0.23,0.2,0.2,12,DJX   240920P00390000
2024-09-12 19:00:00+00:00,34,22,352335430,12.35,12.35,12.35,12.35,1,DJX   241115P00420000
2024-09-12 19:00:00+00:00,34,22,369104010,11.15,11.75,11.15,11.75,3,DJX   240920C00400000
2024-09-12 19:00:00+00:00,34,22,369109377,3.5,3.5,3.5,3.5,10,DJX   241018P00405000
2024-09-12 19:00:00+00:00,34,22,369117237,1.36,1.36,1.36,1.36,9,DJX   240920C00415000
2024-09-12 20:00:00+00:00,34,22,369105701,2.93,2.93,2.93,2.93,5,DJX   241018C00420000
2024-09-13 13:00:00+00:00,34,34,369117272,4.55,4.55,4.55,4.55,1,DJX   241220P00390000
2024-09-13 13:00:00+00:00,34,22,369112391,6.58,6.58,6.58,6.58,1,DJX   241018P00415000
2024-09-13 13:00:00+00:00,34,22,369102787,4.5,4.8,4.5,4.8,2,DJX   240920C00410000
2024-09-13 13:00:00+00:00,34,34,369104957,3.57,3.57,3.57,3.57,1,DJX   241018C00420000
2024-09-13 13:00:00+00:00,34,34,369116006,6.02,6.02,6.02,6.02,1,DJX   241018C00415000
2024-09-13 13:00:00+00:00,34,34,369099123,1.83,1.83,1.79,1.79,2,DJX   240920P00410000
2024-09-13 13:00:00+00:00,34,22,369113053,2.0,2.0,2.0,2.0,1,DJX   240920C00415000
2024-09-13 13:00:00+00:00,34,22,369113882,0.59,0.59,0.59,0.59,20,DJX   240920P00400000
2024-09-13 13:00:00+00:00,34,22,369116155,3.1,3.1,2.95,2.95,21,DJX   241018P00405000
2024-09-13 14:00:00+00:00,34,34,369120656,0.6,0.6,0.6,0.6,1,DJX   240920P00405000
2024-09-13 14:00:00+00:00,34,22,369102787,5.2,6.0,5.2,6.0,7,DJX   240920C00410000
2024-09-13 14:00:00+00:00,34,22,369108672,0.81,0.81,0.81,0.81,1,DJX   241018P00385000
2024-09-13 14:00:00+00:00,34,22,369120656,0.63,0.63,0.63,0.63,1,DJX   240920P00405000
2024-09-13 14:00:00+00:00,34,34,369113882,0.36,0.36,0.28,0.28,24,DJX   240920P00400000
2024-09-13 14:00:00+00:00,34,22,369113053,2.08,2.7,2.08,2.7,8,DJX   240920C00415000
2024-09-13 14:00:00+00:00,34,22,369099123,1.35,1.45,1.35,1.45,2,DJX   240920P00410000
2024-09-13 14:00:00+00:00,34,22,369116120,2.14,2.14,2.12,2.12,3,DJX   241018P00400000
2024-09-13 14:00:00+00:00,34,22,369113882,0.36,0.36,0.3,0.3,15,DJX   240920P00400000
2024-09-13 14:00:00+00:00,34,22,369116005,0.36,0.36,0.36,0.36,25,DJX   241018P00360000
2024-09-13 14:00:00+00:00,34,22,369117625,0.66,0.66,0.66,0.66,1,DJX   240920C00420000
2024-09-13 14:00:00+00:00,34,34,369116155,2.7,2.7,2.7,2.7,10,DJX   241018P00405000
2024-09-13 14:00:00+00:00,34,22,369116155,2.59,2.59,2.59,2.59,10,DJX   241018P00405000
2024-09-13 15:00:00+00:00,34,34,369113742,13.9,13.9,13.9,13.9,1,DJX   250620C00430000
2024-09-13 15:00:00+00:00,34,22,369113053,2.87,2.87,2.87,2.87,6,DJX   240920C00415000
2024-09-13 15:00:00+00:00,34,34,369102787,6.5,6.5,6.5,6.5,3,DJX   240920C00410000
2024-09-13 15:00:00+00:00,34,22,352329827,26.66,26.66,26.66,26.66,2,DJX   250321C00405000
2024-09-13 15:00:00+00:00,34,22,369099098,0.07,0.07,0.07,0.07,4,DJX   240920C00430000
2024-09-13 15:00:00+00:00,34,34,369113053,2.81,3.2,2.81,3.2,181,DJX   240920C00415000
2024-09-13 15:00:00+00:00,34,22,369117625,0.79,0.79,0.79,0.79,7,DJX   240920C00420000
2024-09-13 15:00:00+00:00,34,34,369120656,0.48,0.52,0.48,0.52,10,DJX   240920P00405000
2024-09-13 15:00:00+00:00,34,34,369119923,0.64,0.64,0.64,0.64,11,DJX   241018P00380000
2024-09-13 15:00:00+00:00,34,34,352323961,6.5,6.5,6.2,6.2,6,DJX   241115P00410000
2024-09-13 15:00:00+00:00,34,22,369116872,0.2,0.22,0.2,0.22,10,DJX   240920C00425000
2024-09-13 15:00:00+00:00,34,22,369119923,0.64,0.64,0.64,0.64,4,DJX   241018P00380000
2024-09-13 15:00:00+00:00,34,22,352333661,30.34,30.34,30.34,30.34,2,DJX   250321C00400000
2024-09-13 15:00:00+00:00,34,22,352323961,6.69,6.69,6.69,6.69,5,DJX   241115P00410000
2024-09-13 16:00:00+00:00,34,34,369113053,3.05,3.05,2.55,2.55,13,DJX   240920C00415000
2024-09-13 16:00:00+00:00,34,34,369120656,0.54,0.7,0.54,0.64,25,DJX   240920P00405000
2024-09-13 16:00:00+00:00,34,22,369113882,0.28,0.28,0.28,0.28,10,DJX   240920P00400000
2024-09-13 16:00:00+00:00,34,22,369116006,6.45,6.45,6.45,6.45,1,DJX   241018C00415000
2024-09-13 16:00:00+00:00,34,34,369116872,0.22,0.22,0.22,0.22,1,DJX   240920C00425000
2024-09-13 16:00:00+00:00,34,22,352333160,0.15,0.15,0.15,0.15,30,DJX   251219P00100000
2024-09-13 16:00:00+00:00,34,22,369120656,0.68,0.69,0.68,0.69,2,DJX   240920P00405000
2024-09-13 16:00:00+00:00,34,22,369117625,0.97,0.97,0.64,0.64,47,DJX   240920C00420000
2024-09-13 16:00:00+00:00,34,34,369119758,1.0,1.0,1.0,1.0,2,DJX   241018P00390000
2024-09-13 17:00:00+00:00,34,34,369106460,0.13,0.13,0.13,0.13,4,DJX   240920P00390000
2024-09-13 17:00:00+00:00,34,34,369120656,0.63,0.65,0.6,0.62,26,DJX   240920P00405000
2024-09-13 17:00:00+00:00,34,34,369116120,2.03,2.03,2.03,2.03,1,DJX   241018P00400000
2024-09-13 17:00:00+00:00,34,22,369113882,0.33,0.33,0.33,0.33,10,DJX   240920P00400000
2024-09-13 17:00:00+00:00,34,22,369120656,0.62,0.62,0.62,0.62,1,DJX   240920P00405000
2024-09-13 17:00:00+00:00,34,22,369117625,0.82,0.85,0.82,0.85,20,DJX   240920C00420000
2024-09-13 17:00:00+00:00,34,34,369113882,0.33,0.33,0.33,0.33,4,DJX   240920P00400000
2024-09-13 17:00:00+00:00,34,34,369113053,3.05,3.2,3.05,3.05,184,DJX   240920C00415000
2024-09-13 17:00:00+00:00,34,34,369109835,8.3,8.3,8.3,8.3,1,DJX   241220P00410000
2024-09-13 17:00:00+00:00,34,22,369119758,1.03,1.03,1.03,1.03,8,DJX   241018P00390000
2024-09-13 18:00:00+00:00,34,34,369120656,0.71,0.77,0.62,0.74,26,DJX   240920P00405000
2024-09-13 18:00:00+00:00,34,22,369112405,1.13,1.13,1.13,1.13,10,DJX   241018C00430000
2024-09-13 18:00:00+00:00,34,22,369116872,0.21,0.21,0.18,0.18,2,DJX   240920C00425000
2024-09-13 18:00:00+00:00,34,22,369120656,0.77,0.77,0.77,0.77,10,DJX   240920P00405000
2024-09-13 18:00:00+00:00,34,22,369113053,2.54,2.54,2.54,2.54,2,DJX   240920C00415000
2024-09-13 18:00:00+00:00,34,22,369117625,0.74,0.74,0.74,0.74,1,DJX   240920C00420000
2024-09-13 18:00:00+00:00,34,34,369113053,2.79,2.85,2.38,2.53,121,DJX   240920C00415000
2024-09-13 19:00:00+00:00,34,22,369098766,24.1,24.1,24.1,24.1,27,DJX   241220C00400000
2024-09-13 19:00:00+00:00,34,22,369120656,0.61,0.64,0.61,0.64,3,DJX   240920P00405000
2024-09-13 19:00:00+00:00,34,22,369113053,2.56,2.56,2.56,2.56,9,DJX   240920C00415000
2024-09-13 19:00:00+00:00,34,34,369113053,2.58,2.58,2.58,2.58,11,DJX   240920C00415000
2024-09-13 19:00:00+00:00,34,34,369099123,1.4,1.4,1.4,1.4,5,DJX   240920P00410000
2024-09-13 19:00:00+00:00,34,22,369104957,4.05,4.1,4.05,4.1,6,DJX   241018C00420000
2024-09-13 19:00:00+00:00,34,22,369101338,2.18,2.18,2.18,2.18,2,DJX   241018C00425000
2024-09-13 19:00:00+00:00,34,22,369117625,0.73,0.73,0.73,0.73,1,DJX   240920C00420000
2024-09-13 19:00:00+00:00,34,34,369113882,0.34,0.34,0.3,0.3,14,DJX   240920P00400000
2024-09-13 19:00:00+00:00,34,34,369106460,0.15,0.15,0.15,0.15,1,DJX   240920P00390000
2024-09-13 19:00:00+00:00,34,22,369105755,3.4,3.5,3.35,3.35,24,DJX   240920P00415000
2024-09-13 19:00:00+00:00,34,34,369120656,0.73,0.73,0.56,0.64,22,DJX   240920P00405000
2024-09-13 19:00:00+00:00,34,22,352336958,49.15,49.15,49.15,49.15,14,DJX   251219C00390000
2024-09-13 20:00:00+00:00,34,34,369120656,0.61,0.66,0.61,0.65,16,DJX   240920P00405000
2024-09-13 20:00:00+00:00,34,22,369099123,1.81,1.81,1.81,1.81,1,DJX   240920P00410000
2024-09-13 20:00:00+00:00,34,22,369113882,0.32,0.32,0.32,0.32,4,DJX   240920P00400000
2024-09-13 20:00:00+00:00,34,22,369120656,1.84,1.84,1.84,1.84,1,DJX   240920P00405000
2024-09-13 20:00:00+00:00,34,22,369116872,0.16,0.16,0.16,0.16,2,DJX   240920C00425000
2024-09-16 13:00:00+00:00,34,22,369110248,4.4,4.65,4.4,4.65,60,DJX   240920P00420000
2024-09-16 13:00:00+00:00,34,22,369107594,3.23,3.23,3.23,3.23,1,DJX   241018P00395000
2024-09-16 13:00:00+00:00,34,22,369098800,177.5,177.5,177.5,177.5,1,DJX   241220P00600000
2024-09-16 13:00:00+00:00,34,22,369111313,5.25,5.25,5.25,5.25,1,DJX   241018P00405000
2024-09-16 13:00:00+00:00,34,22,369117555,1.3,1.58,1.3,1.44,60,DJX   240920C00420000
2024-09-16 13:00:00+00:00,34,22,369111269,4.74,4.74,4.74,4.74,1,DJX   241018C00430000
2024-09-16 13:00:00+00:00,34,34,369111269,4.76,4.76,4.76,4.76,1,DJX   241018C00430000
2024-09-16 13:00:00+00:00,34,22,369100125,3.5,3.5,3.5,3.5,2,DJX   241018P00410000
2024-09-16 13:00:00+00:00,34,34,369111313,5.24,5.24,5.24,5.24,1,DJX   241018P00405000
2024-09-16 13:00:00+00:00,34,34,369103851,7.05,7.05,7.05,7.05,1,DJX   241018P00420000
2024-09-16 13:00:00+00:00,34,22,369107999,11.95,11.95,11.95,11.95,5,DJX   240920C00405000
2024-09-16 13:00:00+00:00,34,22,369104263,3.74,4.5,3.74,4.5,204,DJX   240920C00415000
2024-09-16 13:00:00+00:00,34,22,369102805,56.0,56.0,56.0,56.0,5,DJX   250620C00375000
2024-09-16 13:00:00+00:00,34,34,369110245,0.05,0.05,0.05,0.05,7,DJX   240920P00390000
2024-09-16 13:00:00+00:00,34,22,369100118,20.0,20.0,20.0,20.0,1,DJX   241018C00400000
2024-09-16 13:00:00+00:00,34,34,369107594,3.24,3.24,3.24,3.24,1,DJX   241018P00395000
2024-09-16 13:00:00+00:00,34,22,369113969,7.6,7.75,7.4,7.4,10,DJX   240920C00410000
2024-09-16 13:00:00+00:00,34,22,369115401,2.14,4.8,2.02,4.8,226,DJX   240920P00415000
2024-09-16 13:00:00+00:00,34,22,369111203,3.7,3.7,3.7,3.7,1,DJX   241018P00400000
2024-09-16 13:00:00+00:00,34,34,369111203,3.69,3.69,3.69,3.69,1,DJX   241018P00400000
2024-09-16 13:00:00+00:00,34,22,369099094,0.78,0.78,0.78,0.78,1,DJX   240920P00410000
2024-09-16 13:00:00+00:00,34,34,369118718,5.5,5.5,4.75,4.75,3,DJX   241018P00415000
2024-09-16 14:00:00+00:00,34,22,369111203,1.85,1.85,1.85,1.85,10,DJX   241018P00400000
2024-09-16 14:00:00+00:00,34,22,369102792,15.98,15.98,15.98,15.98,2,DJX   240920C00400000
2024-09-16 14:00:00+00:00,34,34,369118718,5.05,5.3,5.05,5.3,2,DJX   241018P00415000
2024-09-16 14:00:00+00:00,34,22,369113638,0.26,0.26,0.26,0.26,1,DJX   241220P00250000
2024-09-16 14:00:00+00:00,34,22,369118718,4.75,4.75,4.75,4.75,1,DJX   241018P00415000
2024-09-16 14:00:00+00:00,34,34,369104263,3.9,3.9,3.9,3.9,1,DJX   240920C00415000
2024-09-16 14:00:00+00:00,34,34,369115401,2.0,2.0,2.0,2.0,1,DJX   240920P00415000
2024-09-16 14:00:00+00:00,34,22,369100113,0.25,0.25,0.25,0.25,1,DJX   241018P00330000
2024-09-16 14:00:00+00:00,34,22,369117555,1.1,1.1,1.1,1.1,2,DJX   240920C00420000
2024-09-16 14:00:00+00:00,34,34,369099094,0.93,0.93,0.93,0.93,1,DJX   240920P00410000
2024-09-16 15:00:00+00:00,34,34,369106536,0.21,0.22,0.21,0.22,2,DJX   240920P00400000
2024-09-16 15:00:00+00:00,34,34,369099094,1.13,1.13,1.13,1.13,4,DJX   240920P00410000
2024-09-16 15:00:00+00:00,34,22,369115401,2.58,2.58,2.58,2.58,1,DJX   240920P00415000
2024-09-16 15:00:00+00:00,34,22,369119113,0.45,0.45,0.45,0.45,4,DJX   240920P00405000
2024-09-16 15:00:00+00:00,34,34,369115401,2.67,2.67,2.6,2.6,7,DJX   240920P00415000
2024-09-16 15:00:00+00:00,34,22,369107558,4.7,4.7,4.7,4.7,1,DJX   241018C00420000
2024-09-16 15:00:00+00:00,34,22,369106536,0.21,0.21,0.21,0.21,4,DJX   240920P00400000
2024-09-16 15:00:00+00:00,34,34,369104263,3.0,3.22,3.0,3.22,16,DJX   240920C00415000
2024-09-16 15:00:00+00:00,34,22,369099079,0.08,0.08,0.05,0.05,12,DJX   240920P00375000
2024-09-16 15:00:00+00:00,34,34,369099079,0.04,0.04,0.04,0.04,2,DJX   240920P00375000
2024-09-16 16:00:00+00:00,34,34,369115401,2.71,2.74,2.48,2.53,30,DJX   240920P00415000
2024-09-16 16:00:00+00:00,34,22,369104263,3.3,3.3,3.3,3.3,1,DJX   240920C00415000
2024-09-16 16:00:00+00:00,34,22,369104478,74.0,74.0,74.0,74.0,1,DJX   261218P00500000
2024-09-16 16:00:00+00:00,34,34,369106536,0.22,0.25,0.21,0.23,7,DJX   240920P00400000
2024-09-16 16:00:00+00:00,34,22,369113969,6.85,6.85,6.85,6.85,10,DJX   240920C00410000
2024-09-16 16:00:00+00:00,34,34,369113969,6.75,6.75,6.55,6.55,3,DJX   240920C00410000
2024-09-16 16:00:00+00:00,34,34,369104263,3.25,3.25,3.25,3.25,1,DJX   240920C00415000
2024-09-16 16:00:00+00:00,34,22,369103851,7.6,7.6,7.6,7.6,1,DJX   241018P00420000
2024-09-16 16:00:00+00:00,34,22,369115401,2.82,2.82,2.82,2.82,1,DJX   240920P00415000
2024-09-16 17:00:00+00:00,34,34,369106536,0.21,0.22,0.19,0.2,11,DJX   240920P00400000
2024-09-16 17:00:00+00:00,34,22,369117555,1.03,1.03,1.0,1.0,11,DJX   240920C00420000
2024-09-16 17:00:00+00:00,34,22,352332382,2.68,2.68,2.68,2.68,10,DJX   241115P00390000
2024-09-16 17:00:00+00:00,34,22,369108018,0.27,0.27,0.27,0.27,2,DJX   240920C00425000
2024-09-16 17:00:00+00:00,34,34,369115401,2.62,2.62,2.37,2.37,25,DJX   240920P00415000
2024-09-16 17:00:00+00:00,34,22,369104291,0.03,0.03,0.03,0.03,10,DJX   240920C00435000
2024-09-16 17:00:00+00:00,34,34,369108018,0.24,0.24,0.24,0.24,1,DJX   240920C00425000
2024-09-16 17:00:00+00:00,34,22,352333711,15.0,15.0,15.0,15.0,1,DJX   250321P00420000
2024-09-16 18:00:00+00:00,34,34,369113969,7.2,7.2,7.2,7.2,2,DJX   240920C00410000
2024-09-16 18:00:00+00:00,34,22,369111203,1.9,1.9,1.9,1.9,1,DJX   241018P00400000
2024-09-16 18:00:00+00:00,34,34,369118718,4.95,4.95,4.95,4.95,1,DJX   241018P00415000
2024-09-16 18:00:00+00:00,34,22,369115401,2.25,2.25,2.0,2.0,15,DJX   240920P00415000
2024-09-16 18:00:00+00:00,34,34,369115401,2.26,2.26,2.14,2.14,10,DJX   240920P00415000
2024-09-16 18:00:00+00:00,34,34,369106536,0.19,0.21,0.18,0.19,9,DJX   240920P00400000
2024-09-16 18:00:00+00:00,34,22,369117555,1.19,1.2,1.18,1.2,30,DJX   240920C00420000
2024-09-16 18:00:00+00:00,34,22,369099094,0.8,0.8,0.8,0.8,5,DJX   240920P00410000
2024-09-16 18:00:00+00:00,34,22,369104291,0.03,0.03,0.03,0.03,30,DJX   240920C00435000
2024-09-16 19:00:00+00:00,34,22,369115401,2.05,2.05,2.05,2.05,10,DJX   240920P00415000
2024-09-16 19:00:00+00:00,34,22,369104291,0.03,0.04,0.03,0.03,70,DJX   240920C00435000
2024-09-16 19:00:00+00:00,34,22,369108018,0.22,0.22,0.22,0.22,3,DJX   240920C00425000
2024-09-16 19:00:00+00:00,34,34,369113969,7.4,7.4,7.4,7.4,3,DJX   240920C00410000
2024-09-16 19:00:00+00:00,34,22,369107558,5.1,5.35,5.1,5.35,4,DJX   241018C00420000
2024-09-16 19:00:00+00:00,34,34,369106536,0.17,0.19,0.17,0.18,9,DJX   240920P00400000
2024-09-16 19:00:00+00:00,34,34,369117555,1.4,1.4,1.4,1.4,1,DJX   240920C00420000
2024-09-16 19:00:00+00:00,34,34,369102463,5.6,5.6,5.6,5.6,1,DJX   241220P00400000
2024-09-16 19:00:00+00:00,34,34,369107558,5.2,5.2,5.2,5.2,2,DJX   241018C00420000
2024-09-16 19:00:00+00:00,34,22,369100106,0.76,0.76,0.76,0.76,5,DJX   241018C00435000
2024-09-16 19:00:00+00:00,34,34,369115401,2.0,2.15,1.79,1.79,20,DJX   240920P00415000
2024-09-16 19:00:00+00:00,34,22,369119153,8.75,8.75,8.75,8.75,10,DJX   240920P00425000
2024-09-16 19:00:00+00:00,34,22,369117555,1.33,1.45,1.23,1.45,68,DJX   240920C00420000
2024-09-16 20:00:00+00:00,34,22,369100096,1.07,1.07,1.07,1.07,1,DJX   241018P00390000
2024-09-16 20:00:00+00:00,34,22,369104263,3.75,3.75,3.75,3.75,1,DJX   240920C00415000
2024-09-16 20:00:00+00:00,34,34,369106536,0.19,0.21,0.19,0.19,4,DJX   240920P00400000
2024-09-16 20:00:00+00:00,34,22,369115401,2.13,2.13,2.13,2.13,1,DJX   240920P00415000
2024-09-17 13:00:00+00:00,34,22,352339941,40.2,40.2,40.2,40.2,1,DJX   251219P00460000
2024-09-17 13:00:00+00:00,34,22,369102454,1.87,1.87,1.87,1.87,1,DJX   240920P00415000
2024-09-17 13:00:00+00:00,34,22,369103860,35.1,35.1,35.1,35.1,7,DJX   241220C00390000
2024-09-17 13:00:00+00:00,34,34,369120880,3.35,3.35,3.35,3.35,1,DJX   241018P00410000
2024-09-17 13:00:00+00:00,34,22,369119712,28.0,28.0,28.0,28.0,6,DJX   240920C00390000
2024-09-17 14:00:00+00:00,34,22,369109992,0.46,0.46,0.46,0.46,2,DJX   240920C00425000
2024-09-17 14:00:00+00:00,34,34,369102454,1.55,1.55,1.55,1.55,5,DJX   240920P00415000
2024-09-17 14:00:00+00:00,34,22,369102024,0.24,0.24,0.24,0.24,1,DJX   241018P00350000
2024-09-17 14:00:00+00:00,34,22,369112017,0.55,0.55,0.55,0.55,6,DJX   240920P00410000
2024-09-17 14:00:00+00:00,34,34,369112132,0.03,0.03,0.03,0.03,2,DJX   240920P00375000
2024-09-17 14:00:00+00:00,34,22,369102012,6.35,6.35,6.35,6.35,1,DJX   241018C00420000
2024-09-17 14:00:00+00:00,34,22,352331186,28.92,28.92,28.92,28.92,1,DJX   250321C00405000
2024-09-17 14:00:00+00:00,34,34,369119652,1.89,1.89,1.89,1.89,2,DJX   240920C00420000
2024-09-17 14:00:00+00:00,34,22,369115147,5.1,5.1,5.1,5.1,1,DJX   241220P00400000
2024-09-17 14:00:00+00:00,34,22,369102454,1.51,1.51,1.51,1.51,1,DJX   240920P00415000
2024-09-17 14:00:00+00:00,34,34,369102012,6.1,6.1,6.1,6.1,1,DJX   241018C00420000
2024-09-17 14:00:00+00:00,34,22,352343179,7.1,7.1,7.1,7.1,1,DJX   241115P00415000
2024-09-17 14:00:00+00:00,34,22,369117076,13.05,13.05,13.05,13.05,20,DJX   241018C00410000
2024-09-17 14:00:00+00:00,34,22,369113194,4.3,4.3,4.3,4.3,1,DJX   241018P00415000
2024-09-17 14:00:00+00:00,34,22,369115872,3.65,3.65,3.6,3.6,6,DJX   240920P00420000
2024-09-17 14:00:00+00:00,34,22,352323837,32.7,32.7,32.7,32.7,1,DJX   250321C00400000
2024-09-17 15:00:00+00:00,34,22,369106214,0.04,0.05,0.04,0.05,40,DJX   240920C00435000
2024-09-17 15:00:00+00:00,34,34,369113194,4.45,4.45,4.45,4.45,1,DJX   241018P00415000
2024-09-17 15:00:00+00:00,34,22,369108341,0.14,0.14,0.14,0.14,4,DJX   240920P00400000
2024-09-17 15:00:00+00:00,34,34,369115872,4.0,4.0,4.0,4.0,1,DJX   240920P00420000
2024-09-17 15:00:00+00:00,34,22,369117507,0.1,0.1,0.1,0.1,70,DJX   240920P00395000
2024-09-17 15:00:00+00:00,34,22,369117076,12.8,12.8,12.8,12.8,20,DJX   241018C00410000
2024-09-17 15:00:00+00:00,34,22,369102454,1.66,1.66,1.46,1.65,7,DJX   240920P00415000
2024-09-17 15:00:00+00:00,34,22,352343179,7.0,7.0,7.0,7.0,1,DJX   241115P00415000
2024-09-17 15:00:00+00:00,34,34,369100774,8.75,8.75,8.3,8.3,8,DJX   240920C00410000
2024-09-17 15:00:00+00:00,34,22,369120819,0.98,0.98,0.98,0.98,1,DJX   241018C00435000
2024-09-17 15:00:00+00:00,34,22,369121253,0.26,0.26,0.26,0.26,4,DJX   240920P00405000
2024-09-17 15:00:00+00:00,34,22,369115872,4.02,4.02,3.6,3.75,131,DJX   240920P00420000
2024-09-17 15:00:00+00:00,34,22,369104605,0.05,0.07,0.05,0.06,152,DJX   240920P00385000
2024-09-17 15:00:00+00:00,34,34,369104605,0.05,0.05,0.05,0.05,3,DJX   240920P00385000
2024-09-17 15:00:00+00:00,34,34,369106224,4.75,4.75,4.4,4.4,10,DJX   240920C00415000
2024-09-17 15:00:00+00:00,34,22,369099933,0.54,0.54,0.5,0.5,2,DJX   241018C00440000
2024-09-17 15:00:00+00:00,34,22,369119652,1.76,1.94,1.73,1.73,50,DJX   240920C00420000
2024-09-17 16:00:00+00:00,34,22,369105790,0.19,0.19,0.19,0.19,21,DJX   241018P00340000
2024-09-17 16:00:00+00:00,34,34,369106224,4.3,4.3,3.1,3.1,25,DJX   240920C00415000
2024-09-17 16:00:00+00:00,34,22,369120820,0.14,0.14,0.14,0.14,21,DJX   241018P00330000
2024-09-17 16:00:00+00:00,34,34,369102012,5.35,5.35,5.35,5.35,1,DJX   241018C00420000
2024-09-17 16:00:00+00:00,34,22,369115872,4.35,4.35,4.35,4.35,6,DJX   240920P00420000
2024-09-17 16:00:00+00:00,34,22,352331124,5.45,5.45,5.45,5.45,50,DJX   250321P00380000
2024-09-17 16:00:00+00:00,34,34,369117076,11.89,11.89,11.89,11.89,1,DJX   241018C00410000
2024-09-17 16:00:00+00:00,34,34,369120819,0.9,0.9,0.9,0.9,1,DJX   241018C00435000
2024-09-17 16:00:00+00:00,34,22,369117075,0.91,0.91,0.91,0.91,1,DJX   241018P00385000
2024-09-17 16:00:00+00:00,34,34,369113194,4.7,4.7,4.7,4.7,1,DJX   241018P00415000
2024-09-17 16:00:00+00:00,34,34,369105713,1.71,1.71,1.71,1.71,1,DJX   241018P00400000
2024-09-17 16:00:00+00:00,34,22,369102012,5.27,5.27,5.27,5.27,21,DJX   241018C00420000
2024-09-17 16:00:00+00:00,34,22,352338561,14.2,14.2,14.2,14.2,2,DJX   250321P00420000
2024-09-17 16:00:00+00:00,34,22,369105788,8.22,8.22,8.22,8.22,21,DJX   241018C00415000
2024-09-17 16:00:00+00:00,34,22,369109547,0.75,0.75,0.75,0.75,1,DJX   241018P00380000
2024-09-17 16:00:00+00:00,34,34,369100774,8.1,8.1,6.5,6.5,11,DJX   240920C00410000
2024-09-17 16:00:00+00:00,34,22,369119652,1.6,1.63,1.12,1.12,279,DJX   240920C00420000
2024-09-17 16:00:00+00:00,34,22,352325366,3.65,3.65,3.65,3.65,60,DJX   250321P00360000
2024-09-17 16:00:00+00:00,34,34,369120880,3.35,3.35,3.35,3.35,1,DJX   241018P00410000
2024-09-17 16:00:00+00:00,34,22,369117507,0.09,0.09,0.09,0.09,2,DJX   240920P00395000
2024-09-17 16:00:00+00:00,34,22,352334812,2.4,2.4,2.4,2.4,70,DJX   250321P00340000
2024-09-17 17:00:00+00:00,34,34,369113194,5.3,5.3,5.3,5.3,1,DJX   241018P00415000
2024-09-17 17:00:00+00:00,34,22,369109547,0.68,0.68,0.68,0.68,5,DJX   241018P00380000
2024-09-17 17:00:00+00:00,34,34,369102012,5.15,5.15,5.15,5.15,1,DJX   241018C00420000
2024-09-17 17:00:00+00:00,34,22,352333898,51.64,51.64,51.64,51.64,1,DJX   251219C00390000
2024-09-17 17:00:00+00:00,34,34,369100774,6.95,7.15,6.65,6.65,12,DJX   240920C00410000
2024-09-17 17:00:00+00:00,34,22,352322840,44.34,44.34,44.34,44.34,1,DJX   251219C00400000
2024-09-17 17:00:00+00:00,34,22,369105788,8.0,8.0,8.0,8.0,1,DJX   241018C00415000
2024-09-17 17:00:00+00:00,34,34,369106224,3.35,3.65,3.25,3.65,25,DJX   240920C00415000
